id,name,workflow_id,head_branch,head_sha,status,conclusion,run_number,run_attempt,created_at,updated_at,html_url
32388276263,LANTERN corrected mapping and submission freeze v2,338725317,lantern-cami3-official-mapping-freeze-20260820,7dcb71fed3dcf76613310a65da09238d7c792708,queued,,3,1,2026-08-20T15:47:54Z,2026-08-20T15:47:54Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32388276263
32388276255,CAMI III LANTERN v5 precision-filter holdout 14-15,338354763,lantern-cami3-official-mapping-freeze-20260820,7dcb71fed3dcf76613310a65da09238d7c792708,queued,,12,1,2026-08-20T15:47:54Z,2026-08-20T15:47:54Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32388276255
32388276232,CAMI III LANTERN v4 hybrid-backbone development,338246026,lantern-cami3-official-mapping-freeze-20260820,7dcb71fed3dcf76613310a65da09238d7c792708,queued,,47,1,2026-08-20T15:47:54Z,2026-08-20T15:47:54Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32388276232
32388276229,CAMI III LANTERN additive-rescue development audit,338232225,lantern-cami3-official-mapping-freeze-20260820,7dcb71fed3dcf76613310a65da09238d7c792708,queued,,33,1,2026-08-20T15:47:54Z,2026-08-20T15:47:54Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32388276229
32370296647,LANTERN v7 official Toy holdout 18-19 finalizer v2,338571119,lantern-v7-holdout-18-19-20260820,d81f4309ae9d3d323744a36f3d65b5cd2dc67fd4,completed,success,7,1,2026-08-20T12:43:09Z,2026-08-20T13:38:49Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32370296647
32369519543,LANTERN v7 official Toy holdout 18-19 finalizer v2,338571119,lantern-v7-finalizer-v2-isolated-20260820,f0e6d5d099b571ccf13f26a95b3e257c1598aa76,completed,success,6,1,2026-08-20T12:34:05Z,2026-08-20T13:36:42Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32369519543
32369399578,Dispatch isolated LANTERN v7 finalizer v2,338585302,lantern-v7-holdout-18-19-20260820,d81f4309ae9d3d323744a36f3d65b5cd2dc67fd4,completed,success,2,1,2026-08-20T12:32:43Z,2026-08-20T12:43:23Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32369399578
32368791937,LANTERN global versus pair coassembly finalizer,338579049,lantern-global-coassembly-dev-20260820,ccafd805ee25caa96e763023c2f5f400c847da76,completed,failure,4,1,2026-08-20T12:25:46Z,2026-08-20T13:31:46Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32368791937
32368465029,CAMI III LANTERN v4 hybrid-backbone development,338246026,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,41,1,2026-08-20T12:22:01Z,2026-08-20T13:02:21Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32368465029
32368087436,LANTERN v7 official Toy holdout 18-19 finalizer,338567859,lantern-v7-holdout-18-19-20260820,466e8b092c4a5b55c368e41c7818a9efd94926b8,completed,failure,3,1,2026-08-20T12:17:32Z,2026-08-20T12:53:59Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32368087436
32367365878,LANTERN global coassembly pivot audit,338533545,lantern-global-coassembly-dev-20260820,9f9494a0ec4f7b0ff83171a0e31178518a2029a9,completed,failure,2,1,2026-08-20T12:09:15Z,2026-08-20T14:13:18Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32367365878
32366268605,LANTERN v7 untouched official Toy holdout 18-19,338511051,lantern-v7-holdout-18-19-20260820,1a0cb8b3873df43a5ad54ac41e9f50cdc6f6207c,completed,failure,3,1,2026-08-20T11:56:22Z,2026-08-20T14:34:49Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366268605
32366101004,LANTERN terminal evidence closer,338569802,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,in_progress,,1,1,2026-08-20T11:54:24Z,2026-08-20T12:37:21Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366101004
32366100930,CAMI III LANTERN public asset probe,337843823,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,76,1,2026-08-20T11:54:24Z,2026-08-20T12:36:32Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100930
32366100891,CAMI III LANTERN resume frozen Toy gold evaluation,338204400,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,34,1,2026-08-20T11:54:24Z,2026-08-20T12:43:04Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100891
32366100887,CAMI III Toy source archive metadata check,337887140,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,cancelled,53,1,2026-08-20T11:54:24Z,2026-08-20T12:37:34Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100887
32366100874,CAMI III LANTERN Toy gold metadata inspection,337861116,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,cancelled,71,1,2026-08-20T11:54:24Z,2026-08-20T12:37:32Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100874
32366100859,CAMI III LANTERN Toy archive inspection,337845869,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,75,1,2026-08-20T11:54:24Z,2026-08-20T12:37:18Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100859
32366100839,CAMI III LANTERN Toy pair deterministic downsample v1,337931783,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,41,1,2026-08-20T11:54:24Z,2026-08-20T12:48:14Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100839
32366100827,CAMI III LANTERN Toy source archive inspection,337930482,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,42,1,2026-08-20T11:54:24Z,2026-08-20T12:03:23Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100827
32366100822,CAMI III LANTERN failed benchmark compact audit,338201758,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,35,1,2026-08-20T11:54:24Z,2026-08-20T12:00:27Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100822
32366100821,CAMI III Toy read mapping metadata inspection,337887362,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,52,1,2026-08-20T11:54:24Z,2026-08-20T12:25:42Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100821
32366100809,CAMI III LANTERN v5 precision-filter holdout 14-15,338354763,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,failure,8,1,2026-08-20T11:54:24Z,2026-08-20T13:36:33Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100809
32366100805,CAMI III LANTERN Toy coverage metadata inspection,337855382,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,73,1,2026-08-20T11:54:24Z,2026-08-20T12:30:38Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100805
32366100781,CAMI III LANTERN Toy short-read benchmark,337895001,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,45,1,2026-08-20T11:54:24Z,2026-08-20T13:22:50Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100781
32366100753,CAMI III LANTERN metaMDBG long-read development benchmark,338343933,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,failure,13,1,2026-08-20T11:54:24Z,2026-08-20T13:59:49Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100753
32366100739,CAMI III LANTERN synthetic integration tests,337886061,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,54,1,2026-08-20T11:54:24Z,2026-08-20T12:26:10Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100739
32366100725,CAMI III LANTERN Toy FASTQ header inspection,337852852,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,74,1,2026-08-20T11:54:24Z,2026-08-20T12:30:58Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100725
32366100709,Repair LANTERN v4 holdout input lifetime and dispatch validation,338414425,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,failure,6,2,2026-08-20T11:54:24Z,2026-08-20T13:35:08Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100709
32366100704,Repair and dispatch CAMI III LANTERN v4,338251711,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,22,1,2026-08-20T11:54:24Z,2026-08-20T12:22:19Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100704
32366100703,CAMI III LANTERN metaMDBG holdout 14-15 baseline,338346025,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,failure,12,1,2026-08-20T11:54:24Z,2026-08-20T12:42:48Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100703
32366100697,CAMI III LANTERN additive-rescue development audit,338232225,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,29,1,2026-08-20T11:54:24Z,2026-08-20T12:41:49Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100697
32366100671,CAMI III LANTERN domain-specific SPAdes development,338409898,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,7,1,2026-08-20T11:54:24Z,2026-08-20T13:41:44Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100671
32366100662,CAMI III LANTERN high-depth metaMDBG development,338350056,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,12,1,2026-08-20T11:54:24Z,2026-08-20T13:52:16Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100662
32366100661,CAMI III LANTERN v4 corrected untouched holdout 14-15,338325666,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,failure,14,1,2026-08-20T11:54:24Z,2026-08-20T14:50:21Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100661
32366100651,CAMI III LANTERN additive-rescue untouched holdout 10-11,338259060,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,completed,success,20,1,2026-08-20T11:54:24Z,2026-08-20T13:40:43Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100651
32366100650,LANTERN final evidence orchestrator,338560351,lantern-final-orchestrator-20260820,84ea91824a30a5c8bed546620394d2983de05789,in_progress,,3,1,2026-08-20T11:54:24Z,2026-08-20T12:41:52Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32366100650
32361413376,LANTERN Ratatosk-Flye extension rescue development,338535872,lantern-ratatosk-extension-dev-20260820,36c3f34d8d7d989bbb4a4c884c3808807b01771d,completed,success,1,1,2026-08-20T10:56:59Z,2026-08-20T11:10:33Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32361413376
32360762761,LANTERN v8 core whole-filter holdout 14-15,338531359,lantern-v8-whole-filter-14-15-20260820,2546b7fecf974a681711e7dc4982921239ddf1aa,completed,failure,1,2,2026-08-20T10:48:59Z,2026-08-20T11:51:51Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32360762761
32360234904,LANTERN v9 strain-source-aware development,338527206,lantern-v9-strain-source-dev-20260820,0db0eec572a141f5a34cb8d16c308d82300df6b0,completed,failure,1,1,2026-08-20T10:42:32Z,2026-08-20T10:46:12Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32360234904
32358648370,LANTERN v8 high-depth multimodal development,338515377,lantern-v8-highdepth-multimodal-dev-20260820,dcf0938c67ba32b95ba116095cf14bca193ebab1,completed,failure,1,1,2026-08-20T10:22:51Z,2026-08-20T12:25:48Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32358648370
32356586238,LANTERN truth-blind long-read correction rescue development v2,338499687,lantern-longread-correction-v2-isolated-20260820,4abc84be3aefff8458809dbbd324c1da1f414e23,completed,failure,2,1,2026-08-20T09:58:22Z,2026-08-20T10:53:46Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32356586238
32356586231,Repair LANTERN long-read correction artifact discovery,338479087,lantern-longread-correction-v2-isolated-20260820,4abc84be3aefff8458809dbbd324c1da1f414e23,completed,failure,3,1,2026-08-20T09:58:22Z,2026-08-20T10:13:13Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32356586231
32356586229,LANTERN truth-blind long-read correction rescue development,338457943,lantern-longread-correction-v2-isolated-20260820,4abc84be3aefff8458809dbbd324c1da1f414e23,completed,failure,4,1,2026-08-20T09:58:22Z,2026-08-20T10:34:13Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32356586229
32356523407,LANTERN truth-blind long-read correction rescue development v2,338499687,lantern-longread-correction-dev-20260820,4abc84be3aefff8458809dbbd324c1da1f414e23,completed,failure,1,1,2026-08-20T09:57:35Z,2026-08-20T11:27:25Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32356523407
32356523213,LANTERN truth-blind long-read correction rescue development,338457943,lantern-longread-correction-dev-20260820,4abc84be3aefff8458809dbbd324c1da1f414e23,completed,failure,3,1,2026-08-20T09:57:35Z,2026-08-20T10:46:30Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32356523213
32356523207,Repair LANTERN long-read correction artifact discovery,338479087,lantern-longread-correction-dev-20260820,4abc84be3aefff8458809dbbd324c1da1f414e23,completed,failure,2,1,2026-08-20T09:57:35Z,2026-08-20T10:00:25Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32356523207
32355743933,LANTERN v7 frozen short-backbone holdout 14-15,338493748,lantern-v7-holdout-14-15-20260820,b18be630384603a1fbb28b2351ac5f638492dfb8,completed,success,1,1,2026-08-20T09:48:19Z,2026-08-20T10:06:56Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32355743933
32355118921,CAMI III LANTERN v4 holdout 14-15 evidence resume fixed,338432445,cami3-lantern-20260819,b0f6c460679d8e98be53f486e22471e6967093fb,completed,failure,5,2,2026-08-20T09:40:55Z,2026-08-20T12:41:38Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32355118921
32353565675,LANTERN v7 short-backbone domain-rescue development v2,338477274,lantern-domain-union-dev-20260820,0e2e6904953b69aba4dd52f99e17e8801cb5e397,completed,success,1,1,2026-08-20T09:22:40Z,2026-08-20T11:21:27Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32353565675
32353565657,LANTERN v7 short-backbone and domain-rescue development,338449797,lantern-domain-union-dev-20260820,0e2e6904953b69aba4dd52f99e17e8801cb5e397,completed,failure,2,1,2026-08-20T09:22:40Z,2026-08-20T09:50:54Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32353565657
32352559764,CAMI III LANTERN v4 hybrid-backbone development,338246026,cami3-lantern-20260819,b0f6c460679d8e98be53f486e22471e6967093fb,completed,success,35,1,2026-08-20T09:10:57Z,2026-08-20T10:12:30Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32352559764
32351802281,LANTERN v4 durable untouched holdout 14-15 resume,338464398,lantern-v4-holdout-durable-resume-20260820,7fdb167d496f77ff455abfb7c77c79feb4d0db8e,completed,failure,1,2,2026-08-20T09:02:04Z,2026-08-20T12:12:31Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32351802281
32351802236,LANTERN v4 durable resume on untouched Toy pair 14-15,338428526,lantern-v4-holdout-durable-resume-20260820,7fdb167d496f77ff455abfb7c77c79feb4d0db8e,completed,failure,2,1,2026-08-20T09:02:04Z,2026-08-20T10:04:14Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32351802236
32351114673,CAMI III LANTERN v7 high-depth metaFlye development,338459134,lantern-v7-multi-angle-20260820,d2f44b529d2198784ce7666ba1c98ae44709f981,completed,success,1,1,2026-08-20T08:54:06Z,2026-08-20T11:07:31Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32351114673
32351114616,CAMI III LANTERN v7 short-backbone precision extension development,338456376,lantern-v7-multi-angle-20260820,d2f44b529d2198784ce7666ba1c98ae44709f981,completed,success,2,1,2026-08-20T08:54:06Z,2026-08-20T09:35:41Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32351114616
32351114613,CAMI III LANTERN v7 truth-blind sample pairing,338456371,lantern-v7-multi-angle-20260820,d2f44b529d2198784ce7666ba1c98ae44709f981,completed,success,2,1,2026-08-20T08:54:06Z,2026-08-20T11:05:43Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32351114613
32350899727,CAMI III LANTERN v6 holdout finalization v2,338457591,lantern-v6-holdout-finalize-20260820,5017aa4bc430f2eb77eadc203725795c2d6d3961,completed,success,1,1,2026-08-20T08:51:34Z,2026-08-20T09:23:18Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32350899727
32350899671,CAMI III LANTERN v6 holdout finalization from immutable artifact,338450236,lantern-v6-holdout-finalize-20260820,5017aa4bc430f2eb77eadc203725795c2d6d3961,completed,failure,2,2,2026-08-20T08:51:34Z,2026-08-20T11:50:38Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32350899671
32348988100,Canonical push-dispatch repaired LANTERN v4 holdout,338444134,cami3-lantern-20260819,b0f6c460679d8e98be53f486e22471e6967093fb,completed,success,1,1,2026-08-20T08:28:31Z,2026-08-20T09:05:44Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32348988100
32348424246,Dispatch isolated repaired LANTERN v4 holdout resume,338436621,lantern-v4-holdout-fixed-isolated-20260820,f66bc1373d068724f37491dfce498debc376454a,completed,success,2,1,2026-08-20T08:21:42Z,2026-08-20T09:39:16Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32348424246
32348420389,Push-dispatch repaired LANTERN v4 holdout resume,338440176,lantern-v4-holdout-fixed-isolated-20260820,f66bc1373d068724f37491dfce498debc376454a,completed,success,1,1,2026-08-20T08:21:39Z,2026-08-20T09:41:09Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32348420389
32347767344,CAMI III LANTERN v6 isolated metaMDBG development probe,338390292,lantern-v6-isolated-20260820,ad06e44c48ec67493f304b778cdfb4b1d28150d5,completed,success,6,1,2026-08-20T08:13:46Z,2026-08-20T10:18:02Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347767344
32347767318,CAMI III LANTERN v6 isolated extension-union development,338407052,lantern-v6-isolated-20260820,ad06e44c48ec67493f304b778cdfb4b1d28150d5,completed,success,2,1,2026-08-20T08:13:46Z,2026-08-20T09:31:14Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347767318
32347334307,CAMI III LANTERN Toy short-read benchmark,337895001,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,42,1,2026-08-20T08:08:22Z,2026-08-20T10:00:12Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347334307
32347334164,CAMI III LANTERN additive-rescue untouched holdout 10-11,338259060,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,17,1,2026-08-20T08:08:22Z,2026-08-20T09:40:42Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347334164
32347334144,CAMI III LANTERN additive-rescue development audit,338232225,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,26,1,2026-08-20T08:08:22Z,2026-08-20T09:12:26Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347334144
