2026-08-20T12:42:02.857375+00:00	1	37	32369519543:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369399578:Dispatch isolated LANTERN v7 finalizer v2:queued;32369399441:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369030791:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368791937:LANTERN global versus pair coassembly finalizer:queued;32368465029:CAMI III LANTERN v4 hybrid-backbone development:in_progress;32368276602:LANTERN global versus pair coassembly finalizer:queued;32368254148:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368147357:LANTERN global versus pair coassembly finalizer:queued;32368087436:LANTERN v7 official Toy holdout 18-19 finalizer:in_progress;32368087422:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32367365950:LANTERN global versus pair coassembly finalizer:queued;32367365878:LANTERN global coassembly pivot audit:queued;32366268684:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32366268605:LANTERN v7 untouched official Toy holdout 18-19:queued;32366101004:LANTERN terminal evidence closer:in_progress;32366100891:CAMI III LANTERN resume frozen Toy gold evaluation:in_progress;32366100839:CAMI III LANTERN Toy pair deterministic downsample v1:in_progress;32366100809:CAMI III LANTERN v5 precision-filter holdout 14-15:queued;32366100781:CAMI III LANTERN Toy short-read benchmark:in_progress;32366100753:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32366100709:Repair LANTERN v4 holdout input lifetime and dispatch validation:queued;32366100703:CAMI III LANTERN metaMDBG holdout 14-15 baseline:in_progress;32366100671:CAMI III LANTERN domain-specific SPAdes development:queued;32366100662:CAMI III LANTERN high-depth metaMDBG development:queued;32366100661:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32366100651:CAMI III LANTERN additive-rescue untouched holdout 10-11:queued;32365847800:LANTERN v7 untouched official Toy holdout 18-19:in_progress;32365761907:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365761863:CAMI III LANTERN high-depth metaMDBG development:queued;32365761503:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32365761453:CAMI III LANTERN Toy short-read benchmark:in_progress;32365761441:CAMI III LANTERN domain-specific SPAdes development:in_progress;32365761410:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32364881967:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32364881966:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32364881941:CAMI III LANTERN metaMDBG long-read development benchmark:queued
2026-08-20T12:43:04.634831+00:00	2	35	32369519543:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369399578:Dispatch isolated LANTERN v7 finalizer v2:queued;32369399441:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369030791:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368791937:LANTERN global versus pair coassembly finalizer:queued;32368465029:CAMI III LANTERN v4 hybrid-backbone development:in_progress;32368276602:LANTERN global versus pair coassembly finalizer:queued;32368254148:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368147357:LANTERN global versus pair coassembly finalizer:queued;32368087436:LANTERN v7 official Toy holdout 18-19 finalizer:in_progress;32368087422:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32367365950:LANTERN global versus pair coassembly finalizer:queued;32367365878:LANTERN global coassembly pivot audit:queued;32366268684:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32366268605:LANTERN v7 untouched official Toy holdout 18-19:queued;32366101004:LANTERN terminal evidence closer:in_progress;32366100891:CAMI III LANTERN resume frozen Toy gold evaluation:in_progress;32366100839:CAMI III LANTERN Toy pair deterministic downsample v1:in_progress;32366100809:CAMI III LANTERN v5 precision-filter holdout 14-15:queued;32366100781:CAMI III LANTERN Toy short-read benchmark:in_progress;32366100753:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32366100709:Repair LANTERN v4 holdout input lifetime and dispatch validation:queued;32366100671:CAMI III LANTERN domain-specific SPAdes development:queued;32366100662:CAMI III LANTERN high-depth metaMDBG development:queued;32366100661:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32366100651:CAMI III LANTERN additive-rescue untouched holdout 10-11:queued;32365847800:LANTERN v7 untouched official Toy holdout 18-19:in_progress;32365761907:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365761863:CAMI III LANTERN high-depth metaMDBG development:queued;32365761503:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32365761453:CAMI III LANTERN Toy short-read benchmark:in_progress;32365761441:CAMI III LANTERN domain-specific SPAdes development:in_progress;32365761410:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32364881967:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32364881941:CAMI III LANTERN metaMDBG long-read development benchmark:in_progress
2026-08-20T12:44:06.542949+00:00	3	34	32370296647:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369519543:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369399441:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369030791:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368791937:LANTERN global versus pair coassembly finalizer:queued;32368465029:CAMI III LANTERN v4 hybrid-backbone development:in_progress;32368276602:LANTERN global versus pair coassembly finalizer:queued;32368254148:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368147357:LANTERN global versus pair coassembly finalizer:queued;32368087436:LANTERN v7 official Toy holdout 18-19 finalizer:in_progress;32368087422:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32367365950:LANTERN global versus pair coassembly finalizer:queued;32367365878:LANTERN global coassembly pivot audit:queued;32366268684:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32366268605:LANTERN v7 untouched official Toy holdout 18-19:queued;32366101004:LANTERN terminal evidence closer:in_progress;32366100839:CAMI III LANTERN Toy pair deterministic downsample v1:in_progress;32366100809:CAMI III LANTERN v5 precision-filter holdout 14-15:queued;32366100781:CAMI III LANTERN Toy short-read benchmark:in_progress;32366100753:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32366100709:Repair LANTERN v4 holdout input lifetime and dispatch validation:queued;32366100671:CAMI III LANTERN domain-specific SPAdes development:queued;32366100662:CAMI III LANTERN high-depth metaMDBG development:queued;32366100661:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32366100651:CAMI III LANTERN additive-rescue untouched holdout 10-11:queued;32365847800:LANTERN v7 untouched official Toy holdout 18-19:in_progress;32365761907:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365761863:CAMI III LANTERN high-depth metaMDBG development:queued;32365761503:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32365761453:CAMI III LANTERN Toy short-read benchmark:in_progress;32365761441:CAMI III LANTERN domain-specific SPAdes development:in_progress;32365761410:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32364881967:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32364881941:CAMI III LANTERN metaMDBG long-read development benchmark:queued
2026-08-20T12:45:08.553567+00:00	4	34	32370296647:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369519543:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369399441:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369030791:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368791937:LANTERN global versus pair coassembly finalizer:queued;32368465029:CAMI III LANTERN v4 hybrid-backbone development:in_progress;32368276602:LANTERN global versus pair coassembly finalizer:queued;32368254148:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368147357:LANTERN global versus pair coassembly finalizer:queued;32368087436:LANTERN v7 official Toy holdout 18-19 finalizer:in_progress;32368087422:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32367365950:LANTERN global versus pair coassembly finalizer:queued;32367365878:LANTERN global coassembly pivot audit:queued;32366268684:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32366268605:LANTERN v7 untouched official Toy holdout 18-19:queued;32366101004:LANTERN terminal evidence closer:in_progress;32366100839:CAMI III LANTERN Toy pair deterministic downsample v1:in_progress;32366100809:CAMI III LANTERN v5 precision-filter holdout 14-15:queued;32366100781:CAMI III LANTERN Toy short-read benchmark:in_progress;32366100753:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32366100709:Repair LANTERN v4 holdout input lifetime and dispatch validation:queued;32366100671:CAMI III LANTERN domain-specific SPAdes development:queued;32366100662:CAMI III LANTERN high-depth metaMDBG development:queued;32366100661:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32366100651:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365847800:LANTERN v7 untouched official Toy holdout 18-19:queued;32365761907:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365761863:CAMI III LANTERN high-depth metaMDBG development:queued;32365761503:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32365761453:CAMI III LANTERN Toy short-read benchmark:in_progress;32365761441:CAMI III LANTERN domain-specific SPAdes development:in_progress;32365761410:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32364881967:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32364881941:CAMI III LANTERN metaMDBG long-read development benchmark:queued
2026-08-20T12:46:10.538152+00:00	5	34	32370296647:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369519543:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369399441:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369030791:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368791937:LANTERN global versus pair coassembly finalizer:queued;32368465029:CAMI III LANTERN v4 hybrid-backbone development:in_progress;32368276602:LANTERN global versus pair coassembly finalizer:queued;32368254148:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368147357:LANTERN global versus pair coassembly finalizer:queued;32368087436:LANTERN v7 official Toy holdout 18-19 finalizer:in_progress;32368087422:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32367365950:LANTERN global versus pair coassembly finalizer:queued;32367365878:LANTERN global coassembly pivot audit:queued;32366268684:LANTERN v7 official Toy holdout 18-19 finalizer v2:in_progress;32366268605:LANTERN v7 untouched official Toy holdout 18-19:queued;32366101004:LANTERN terminal evidence closer:in_progress;32366100839:CAMI III LANTERN Toy pair deterministic downsample v1:in_progress;32366100809:CAMI III LANTERN v5 precision-filter holdout 14-15:queued;32366100781:CAMI III LANTERN Toy short-read benchmark:in_progress;32366100753:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32366100709:Repair LANTERN v4 holdout input lifetime and dispatch validation:queued;32366100671:CAMI III LANTERN domain-specific SPAdes development:in_progress;32366100662:CAMI III LANTERN high-depth metaMDBG development:queued;32366100661:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32366100651:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365847800:LANTERN v7 untouched official Toy holdout 18-19:queued;32365761907:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365761863:CAMI III LANTERN high-depth metaMDBG development:queued;32365761503:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32365761453:CAMI III LANTERN Toy short-read benchmark:in_progress;32365761441:CAMI III LANTERN domain-specific SPAdes development:in_progress;32365761410:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32364881967:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32364881941:CAMI III LANTERN metaMDBG long-read development benchmark:queued
2026-08-20T12:47:12.416589+00:00	6	34	32370296647:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369519543:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369399441:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369030791:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368791937:LANTERN global versus pair coassembly finalizer:queued;32368465029:CAMI III LANTERN v4 hybrid-backbone development:in_progress;32368276602:LANTERN global versus pair coassembly finalizer:queued;32368254148:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368147357:LANTERN global versus pair coassembly finalizer:queued;32368087436:LANTERN v7 official Toy holdout 18-19 finalizer:in_progress;32368087422:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32367365950:LANTERN global versus pair coassembly finalizer:queued;32367365878:LANTERN global coassembly pivot audit:queued;32366268684:LANTERN v7 official Toy holdout 18-19 finalizer v2:in_progress;32366268605:LANTERN v7 untouched official Toy holdout 18-19:queued;32366101004:LANTERN terminal evidence closer:in_progress;32366100839:CAMI III LANTERN Toy pair deterministic downsample v1:in_progress;32366100809:CAMI III LANTERN v5 precision-filter holdout 14-15:queued;32366100781:CAMI III LANTERN Toy short-read benchmark:in_progress;32366100753:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32366100709:Repair LANTERN v4 holdout input lifetime and dispatch validation:queued;32366100671:CAMI III LANTERN domain-specific SPAdes development:in_progress;32366100662:CAMI III LANTERN high-depth metaMDBG development:queued;32366100661:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32366100651:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365847800:LANTERN v7 untouched official Toy holdout 18-19:queued;32365761907:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365761863:CAMI III LANTERN high-depth metaMDBG development:in_progress;32365761503:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32365761453:CAMI III LANTERN Toy short-read benchmark:in_progress;32365761441:CAMI III LANTERN domain-specific SPAdes development:in_progress;32365761410:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32364881967:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32364881941:CAMI III LANTERN metaMDBG long-read development benchmark:queued
2026-08-20T12:48:14.167572+00:00	7	34	32370296647:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369519543:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369399441:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369030791:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368791937:LANTERN global versus pair coassembly finalizer:queued;32368465029:CAMI III LANTERN v4 hybrid-backbone development:in_progress;32368276602:LANTERN global versus pair coassembly finalizer:queued;32368254148:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368147357:LANTERN global versus pair coassembly finalizer:queued;32368087436:LANTERN v7 official Toy holdout 18-19 finalizer:in_progress;32368087422:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32367365950:LANTERN global versus pair coassembly finalizer:queued;32367365878:LANTERN global coassembly pivot audit:queued;32366268684:LANTERN v7 official Toy holdout 18-19 finalizer v2:in_progress;32366268605:LANTERN v7 untouched official Toy holdout 18-19:in_progress;32366101004:LANTERN terminal evidence closer:in_progress;32366100839:CAMI III LANTERN Toy pair deterministic downsample v1:in_progress;32366100809:CAMI III LANTERN v5 precision-filter holdout 14-15:queued;32366100781:CAMI III LANTERN Toy short-read benchmark:in_progress;32366100753:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32366100709:Repair LANTERN v4 holdout input lifetime and dispatch validation:queued;32366100671:CAMI III LANTERN domain-specific SPAdes development:in_progress;32366100662:CAMI III LANTERN high-depth metaMDBG development:queued;32366100661:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32366100651:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365847800:LANTERN v7 untouched official Toy holdout 18-19:queued;32365761907:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365761863:CAMI III LANTERN high-depth metaMDBG development:in_progress;32365761503:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32365761453:CAMI III LANTERN Toy short-read benchmark:in_progress;32365761441:CAMI III LANTERN domain-specific SPAdes development:in_progress;32365761410:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32364881967:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32364881941:CAMI III LANTERN metaMDBG long-read development benchmark:queued
2026-08-20T12:49:16.244389+00:00	8	33	32370296647:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369519543:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369399441:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369030791:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368791937:LANTERN global versus pair coassembly finalizer:in_progress;32368465029:CAMI III LANTERN v4 hybrid-backbone development:in_progress;32368276602:LANTERN global versus pair coassembly finalizer:queued;32368254148:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368147357:LANTERN global versus pair coassembly finalizer:queued;32368087436:LANTERN v7 official Toy holdout 18-19 finalizer:in_progress;32368087422:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32367365950:LANTERN global versus pair coassembly finalizer:queued;32367365878:LANTERN global coassembly pivot audit:queued;32366268684:LANTERN v7 official Toy holdout 18-19 finalizer v2:in_progress;32366268605:LANTERN v7 untouched official Toy holdout 18-19:in_progress;32366101004:LANTERN terminal evidence closer:in_progress;32366100809:CAMI III LANTERN v5 precision-filter holdout 14-15:queued;32366100781:CAMI III LANTERN Toy short-read benchmark:in_progress;32366100753:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32366100709:Repair LANTERN v4 holdout input lifetime and dispatch validation:queued;32366100671:CAMI III LANTERN domain-specific SPAdes development:in_progress;32366100662:CAMI III LANTERN high-depth metaMDBG development:queued;32366100661:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32366100651:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365847800:LANTERN v7 untouched official Toy holdout 18-19:queued;32365761907:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365761863:CAMI III LANTERN high-depth metaMDBG development:in_progress;32365761503:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32365761453:CAMI III LANTERN Toy short-read benchmark:in_progress;32365761441:CAMI III LANTERN domain-specific SPAdes development:in_progress;32365761410:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32364881967:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32364881941:CAMI III LANTERN metaMDBG long-read development benchmark:queued
2026-08-20T12:50:18.289561+00:00	9	33	32370296647:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369519543:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369399441:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369030791:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368791937:LANTERN global versus pair coassembly finalizer:in_progress;32368465029:CAMI III LANTERN v4 hybrid-backbone development:in_progress;32368276602:LANTERN global versus pair coassembly finalizer:queued;32368254148:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368147357:LANTERN global versus pair coassembly finalizer:queued;32368087436:LANTERN v7 official Toy holdout 18-19 finalizer:in_progress;32368087422:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32367365950:LANTERN global versus pair coassembly finalizer:queued;32367365878:LANTERN global coassembly pivot audit:queued;32366268684:LANTERN v7 official Toy holdout 18-19 finalizer v2:in_progress;32366268605:LANTERN v7 untouched official Toy holdout 18-19:in_progress;32366101004:LANTERN terminal evidence closer:in_progress;32366100809:CAMI III LANTERN v5 precision-filter holdout 14-15:queued;32366100781:CAMI III LANTERN Toy short-read benchmark:in_progress;32366100753:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32366100709:Repair LANTERN v4 holdout input lifetime and dispatch validation:queued;32366100671:CAMI III LANTERN domain-specific SPAdes development:in_progress;32366100662:CAMI III LANTERN high-depth metaMDBG development:queued;32366100661:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32366100651:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365847800:LANTERN v7 untouched official Toy holdout 18-19:queued;32365761907:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365761863:CAMI III LANTERN high-depth metaMDBG development:in_progress;32365761503:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32365761453:CAMI III LANTERN Toy short-read benchmark:in_progress;32365761441:CAMI III LANTERN domain-specific SPAdes development:in_progress;32365761410:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32364881967:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32364881941:CAMI III LANTERN metaMDBG long-read development benchmark:queued
2026-08-20T12:51:20.249913+00:00	10	33	32370296647:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369519543:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369399441:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32369030791:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368791937:LANTERN global versus pair coassembly finalizer:in_progress;32368465029:CAMI III LANTERN v4 hybrid-backbone development:in_progress;32368276602:LANTERN global versus pair coassembly finalizer:queued;32368254148:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32368147357:LANTERN global versus pair coassembly finalizer:queued;32368087436:LANTERN v7 official Toy holdout 18-19 finalizer:in_progress;32368087422:LANTERN v7 official Toy holdout 18-19 finalizer v2:queued;32367365950:LANTERN global versus pair coassembly finalizer:queued;32367365878:LANTERN global coassembly pivot audit:queued;32366268684:LANTERN v7 official Toy holdout 18-19 finalizer v2:in_progress;32366268605:LANTERN v7 untouched official Toy holdout 18-19:in_progress;32366101004:LANTERN terminal evidence closer:in_progress;32366100809:CAMI III LANTERN v5 precision-filter holdout 14-15:queued;32366100781:CAMI III LANTERN Toy short-read benchmark:in_progress;32366100753:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32366100709:Repair LANTERN v4 holdout input lifetime and dispatch validation:queued;32366100671:CAMI III LANTERN domain-specific SPAdes development:in_progress;32366100662:CAMI III LANTERN high-depth metaMDBG development:queued;32366100661:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32366100651:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365847800:LANTERN v7 untouched official Toy holdout 18-19:queued;32365761907:CAMI III LANTERN additive-rescue untouched holdout 10-11:in_progress;32365761863:CAMI III LANTERN high-depth metaMDBG development:in_progress;32365761503:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32365761453:CAMI III LANTERN Toy short-read benchmark:in_progress;32365761441:CAMI III LANTERN domain-specific SPAdes development:in_progress;32365761410:CAMI III LANTERN metaMDBG long-read development benchmark:queued;32364881967:CAMI III LANTERN v4 corrected untouched holdout 14-15:queued;32364881941:CAMI III LANTERN metaMDBG long-read development benchmark:queued
